datetime,head
1994-07-14 11:00:00,-1.75
1994-07-27 11:00:00,-1.95
1994-08-16 11:00:00,-1.9
1994-08-30 11:00:00,-1.95
1994-10-14 11:00:00,-1.72
1994-10-27 11:00:00,-1.7
1994-11-15 11:00:00,-1.5
1994-11-29 11:00:00,-1.58
1994-12-13 11:00:00,-1.5
1994-12-27 11:00:00,-1.5
1995-01-17 11:00:00,-1.49
1995-01-31 11:00:00,-1.41
1995-02-13 11:00:00,-1.5
1995-02-27 11:00:00,-1.55
1995-03-15 11:00:00,-1.55
1995-03-29 11:00:00,-1.55
1995-04-12 11:00:00,-1.7
1995-04-27 11:00:00,-1.75
1995-05-17 11:00:00,-1.81
1995-05-30 11:00:00,-1.7
1995-06-15 11:00:00,-1.5
1995-06-29 11:00:00,-1.65
1995-07-12 11:00:00,-1.75
1995-07-31 11:00:00,-1.8
1995-08-15 11:00:00,-1.95
1995-08-30 11:00:00,-1.8
1995-09-14 11:00:00,-1.66
1995-09-26 11:00:00,-1.7
1995-10-16 11:00:00,-1.71
1995-10-31 11:00:00,-1.8
1995-11-13 11:00:00,-1.78
1995-11-28 11:00:00,-1.7
1995-12-14 11:00:00,-1.75
1995-12-28 11:00:00,-1.67
1996-01-15 11:00:00,-1.7
1996-01-30 11:00:00,-1.77
1996-02-15 11:00:00,-1.7
1996-02-28 11:00:00,-1.6
1996-03-13 11:00:00,-1.67
1996-03-27 11:00:00,-1.7
1996-04-16 11:00:00,-1.76
1996-05-02 11:00:00,-1.82
1996-06-27 11:00:00,-1.89
1996-07-22 11:00:00,-1.92
1996-08-15 11:00:00,-1.86
1996-08-30 11:00:00,-1.82
1996-09-17 11:00:00,-1.77
1996-09-30 11:00:00,-1.75
1996-10-14 11:00:00,-1.74
1996-10-30 11:00:00,-1.68
1996-11-15 11:00:00,-1.55
1996-11-29 11:00:00,-1.46
1996-12-13 11:00:00,-1.55
1996-12-31 11:00:00,-1.52
1997-01-14 11:00:00,-1.52
1997-01-28 11:00:00,-1.64
1997-02-14 11:00:00,-1.44
1997-02-28 11:00:00,-1.53
1997-03-13 11:00:00,-1.64
1997-03-27 11:00:00,-1.6
1997-04-14 11:00:00,-1.72
1997-04-28 11:00:00,-1.79
1997-05-16 11:00:00,-1.68
1997-05-26 11:00:00,-1.6
1997-06-04 11:00:00,-1.74
1997-06-11 11:00:00,-1.77
1997-06-23 11:00:00,-1.7
1997-07-14 11:00:00,-1.69
1997-07-28 11:00:00,-1.73
1997-08-18 11:00:00,-1.86
1997-08-30 11:00:00,-1.8
1997-09-17 11:00:00,-1.82
1997-09-30 11:00:00,-1.86
1997-10-13 11:00:00,-1.73
1997-10-28 11:00:00,-1.78
1997-11-12 11:00:00,-1.74
1997-12-01 11:00:00,-1.72
1997-12-16 11:00:00,-1.59
1997-12-30 11:00:00,-1.49
1998-01-14 11:00:00,-1.48
1998-01-28 11:00:00,-1.54
1998-02-13 10:59:00,-1.62
1998-02-13 11:00:00,-1.62
1998-02-27 11:00:00,-1.61
1998-03-16 11:00:00,-1.52
1998-03-31 11:00:00,-1.62
1998-04-15 11:00:00,-1.43
1998-04-27 11:00:00,-1.51
1998-05-13 11:00:00,-1.72
1998-05-28 11:00:00,-1.78
1998-06-15 11:00:00,-1.6
1998-06-29 11:00:00,-1.59
1998-07-14 11:00:00,-1.64
1998-07-28 11:00:00,-1.73
1998-08-14 11:00:00,-1.7
1998-08-28 11:00:00,-1.56
1998-09-15 11:00:00,-1.48
1998-09-29 11:00:00,-1.55
1998-10-15 11:00:00,-1.41
1998-10-29 11:00:00,-1.3
1998-11-17 11:00:00,-1.5
1998-11-30 11:00:00,-1.57
1998-12-15 11:00:00,-1.44
1998-12-29 11:00:00,-1.41
1999-01-15 11:00:00,-1.45
1999-01-29 11:00:00,-1.46
1999-02-16 11:00:00,-1.51
1999-03-02 11:00:00,-1.42
1999-03-16 11:00:00,-1.59
1999-03-30 11:00:00,-1.57
1999-04-14 11:00:00,-1.54
1999-04-27 11:00:00,-1.69
1999-05-17 11:00:00,-1.76
1999-05-27 11:00:00,-1.79
1999-06-16 11:00:00,-1.78
1999-06-29 11:00:00,-1.83
1999-07-15 11:00:00,-1.83
1999-07-29 11:00:00,-1.9
1999-08-16 11:00:00,-1.81
1999-08-30 11:00:00,-1.8
1999-09-15 11:00:00,-1.89
1999-09-28 11:00:00,-1.76
1999-10-13 11:00:00,-1.62
1999-10-26 11:00:00,-1.71
1999-11-16 11:00:00,-1.67
1999-11-30 11:00:00,-1.54
1999-12-15 11:00:00,-1.41
1999-12-27 11:00:00,-1.36
2000-01-14 11:00:00,-1.54
2000-01-26 11:00:00,-1.58
2000-02-14 11:00:00,-1.48
2000-02-29 11:00:00,-1.5
2000-03-13 11:00:00,-1.5
2000-04-13 11:00:00,-1.67
2000-04-27 11:00:00,-1.68
2000-05-15 11:00:00,-1.78
2000-05-30 11:00:00,-1.6
2000-06-15 11:00:00,-1.74
2000-06-26 11:00:00,-1.79
2000-07-13 11:00:00,-1.75
2000-07-25 11:00:00,-1.77
2000-08-15 11:00:00,-1.84
2000-08-29 11:00:00,-1.81
2000-09-13 11:00:00,-1.7
2000-09-27 11:00:00,-1.5
2000-10-13 11:00:00,-1.52
2000-10-27 11:00:00,-1.51
2000-11-13 11:00:00,-1.37
2000-11-29 11:00:00,-1.41
2000-12-14 11:00:00,-1.39
2001-01-16 11:00:00,-1.54
2001-01-31 11:00:00,-1.53
2001-02-15 11:00:00,-1.48
2001-06-27 11:00:00,-1.75
2001-07-11 11:00:00,-1.82
2001-08-14 11:00:00,-1.5
2001-08-28 11:00:00,-1.68
2001-09-13 11:00:00,-1.52
2001-10-01 11:00:00,-1.43
2001-10-16 11:00:00,-1.57
2001-10-29 11:00:00,-1.55
2001-11-14 11:00:00,-1.46
2001-11-28 11:00:00,-1.48
2001-12-14 11:00:00,-1.54
2001-12-28 11:00:00,-1.37
2002-01-15 11:00:00,-1.52
2002-01-28 11:00:00,-1.38
2002-02-15 11:00:00,-1.48
2002-03-01 11:00:00,-1.33
2003-07-07 11:00:00,-1.73
2003-10-07 11:00:00,-1.77
2004-02-04 11:00:00,-1.39
2004-04-07 11:00:00,-1.7
2004-07-05 11:00:00,-2.26
2004-10-05 11:00:00,-2.68
2004-12-09 11:00:00,-2.91
2005-03-28 23:00:00,-2.84
2005-07-07 08:15:00,-2.99
2005-09-21 11:45:00,-3.04
2006-01-03 12:30:00,-2.84
2006-04-19 11:00:00,-2.98
2006-07-04 11:40:00,-3.25
2006-08-12 11:40:00,-3.18
2006-12-27 12:00:00,-2.85
2007-02-06 12:15:00,-2.79
2007-04-10 13:00:00,-3.04
2007-06-18 13:35:00,-2.54
2007-09-24 08:00:00,-3.102
2008-01-16 13:40:00,-2.932
2008-04-15 12:25:00,-3.092
2008-07-10 09:40:00,-3.262
2008-09-09 13:15:00,-3.072
2009-01-27 09:55:00,-2.882
2009-04-21 13:30:00,-2.842
2009-07-09 12:15:00,-3.222
2009-10-27 13:05:00,-3.232
2010-04-19 12:50:00,-3.152
2010-06-30 09:50:00,-3.352
2011-02-07 12:40:00,-3.062
2011-04-20 08:35:00,-3.272
2011-07-20 12:20:00,-3.102
2011-10-12 10:20:00,-2.882
2012-03-06 07:40:00,-3.042
2012-06-07 13:48:00,-3.222
2012-09-19 13:00:00,-3.202
2013-01-08 09:50:00,-2.922
2013-04-08 12:50:00,-3.192
2013-06-11 09:40:00,-3.132
2013-10-10 10:44:00,-3.222
2013-12-10 08:15:00,-2.922
2014-03-10 10:45:00,-3.142
2015-03-27 09:25:00,-3.22
2015-07-14 13:30:00,-3.21
2015-09-09 08:40:00,-2.83
2015-12-23 09:32:00,-2.8
2016-03-18 12:15:00,-2.99
2016-07-19 12:30:00,-3.05
2016-10-06 10:30:00,-3.27
2017-03-30 09:30:00,-2.95
2017-07-05 13:45:00,-3.28
2017-09-22 10:25:00,-2.6
2017-11-29 09:50:00,-2.515
2018-03-15 10:46:21,-2.795
2018-06-19 12:06:11,-3.045
2018-09-18 07:48:48,-3.125
