naam,buis,filt,x,y,lat,lon,surface_level,bkf,okf,uuid_hand,uuid_diver
ST95LB19001,ST95LB19,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-2.95,-3.95,,
ST95LB21001,ST95LB21,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-2.1,-3.1,,
ST95LB24001,ST95LB24,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-3.0,-4.0,,
TEBODIN 6003,TEBODIN 6,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-18.0,-19.0,,
TEBODIN 6002,TEBODIN 6,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-9.0,-10.0,,
TEBODIN 6001,TEBODIN 6,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-4.0,-5.0,,
VELD-VII001,VELD-VII,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
VELD-VII002,VELD-VII,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
VELD-VII003,VELD-VII,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
VELD-VII004,VELD-VII,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
VELD-XXXIV001,VELD-XXXIV,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
VELD-XXXIV002,VELD-XXXIV,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
VELD-XXXIV003,VELD-XXXIV,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
WD97P03000,WD97P03,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
WD97P03002,WD97P03,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-24.0,-26.0,,
WD97P03001,WD97P03,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-14.0,-16.0,,
WD97P12004,WD97P12,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-32.0,-34.0,,
WD97P12003,WD97P12,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-27.0,-29.0,,
WD97P12002,WD97P12,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-19.0,-21.0,,
WD97P12001,WD97P12,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-11.0,-13.0,,
WO-RUW2001,WO-RUW2,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
WOWP002000,WOWP002,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-3.7,-3.7,,
WOWP004000,WOWP004,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-4.5,-4.5,,
WP 9002,WP 9,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.7,-1.0,-2.0,,
WP 9003,WP 9,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.7,-1.0,-2.0,,
WP 9001,WP 9,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.7,-1.0,-1.5,,
26GL5904001,26GL5904,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
26HL5105001,26HL5105,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
26HL5111001,26HL5111,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
26HL5411001,26HL5411,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
26HL5515001,26HL5515,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
26HL5614001,26HL5614,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27AB0012001,27AB0012,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27AL5305001,27AL5305,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27AL5410001,27AL5410,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27AP0020001,27AP0020,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27BL5121001,27BL5121,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27BR0148001,27BR0148,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27BR0148002,27BR0148,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27CP0070001,27CP0070,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
27DS0005001,27DS0005,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
28F0255001,28F0255,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,52.45,,,,
28F0255002,28F0255,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,52.45,,,,
28F0255003,28F0255,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,52.45,,,,
28F0256001,28F0256,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,52.37,,,,
28F0256002,28F0256,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,52.37,,,,
28F0256003,28F0256,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,52.37,,,,
32BP0023001,32BP0023,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
32EL5600001,32EL5600,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
32EL5700001,32EL5700,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
32EL6000001,32EL6000,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
32EL6100001,32EL6100,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
32FB0005001,32FB0005,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
34BP000A001,34BP000A,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
34BP000A002,34BP000A,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
34CS000B001,34CS000B,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
34DS000A001,34DS000A,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
40A-BARO1000,40A-BARO1,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
40AB0200001,40AB0200,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
40B-BARO1000,40B-BARO1,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
40C-BARO1000,40C-BARO1,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
40CB0047001,40CB0047,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
40H-1463009,40H-1463,9,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-185.0,-187.0,,
40H-1463008,40H-1463,8,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-163.0,-165.0,,
40H-1463007,40H-1463,7,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-148.0,-150.0,,
40H-1463006,40H-1463,6,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-120.0,-122.0,,
40H-1463005,40H-1463,5,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-104.0,-106.0,,
40H-1463004,40H-1463,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-89.0,-91.0,,
40H-1463003,40H-1463,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-77.0,-79.0,,
40H-1463002,40H-1463,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-65.0,-67.0,,
40H-1463001,40H-1463,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.01,-48.0,-50.0,,
41AL000A001,41AL000A,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A-06001,41BL000A-06,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A-07001,41BL000A-07,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A-08001,41BL000A-08,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A-09001,41BL000A-09,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A0001,41BL000A0,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A2001,41BL000A2,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
41BL000A3001,41BL000A3,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
45AB0018001,45AB0018,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
45BB0004001,45BB0004,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
95LB47001,95LB47,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-3.0,-4.0,,
ABWP015001,ABWP015,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
AHWP027001,AHWP027,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-34.5,-41.0,,
AHWP028001,AHWP028,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-30.0,-40.0,,
AHWP029001,AHWP029,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-31.0,-41.0,,
BA-RUW001,BA-RUW,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BAWP003000,BAWP003,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BAWP004000,BAWP004,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BAWP005000,BAWP005,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BAWP006001,BAWP006,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-28.7,-51.0,,
BE-F05-RUW001,BE-F05-RUW,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BE-F06-RUW001,BE-F06-RUW,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEUN-III001,BEUN-III,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEUN-III002,BEUN-III,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEUN-III003,BEUN-III,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEUN-III004,BEUN-III,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEUN-III005,BEUN-III,5,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEWP018001,BEWP018,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-3.25,-4.25,,
BEWP035000,BEWP035,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEWP036000,BEWP036,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEWP037000,BEWP037,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BEWP038000,BEWP038,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BIWP011000,BIWP011,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BIWP012000,BIWP012,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BIWP013000,BIWP013,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BIWP015005,BIWP015,5,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-65.0,-70.0,,
BIWP015004,BIWP015,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-55.0,-60.0,,
BIWP015003,BIWP015,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-40.0,-45.0,,
BIWP015002,BIWP015,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-30.0,-35.0,,
BIWP015001,BIWP015,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-25.0,-30.0,,
BIWP016006,BIWP016,6,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-95.0,-100.0,,
BIWP016004,BIWP016,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-85.0,-90.0,,
BIWP016005,BIWP016,5,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-85.0,-90.0,,
BIWP016003,BIWP016,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-80.0,-85.0,,
BIWP016002,BIWP016,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-75.0,-80.0,,
BIWP016001,BIWP016,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-25.0,-30.0,,
BOELE-1983001,BOELE-1983,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BOELE-PLUC-1000,BOELE-PLUC-1,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BOELE-PLUC-2000,BOELE-PLUC-2,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BOELE-PLUC-3000,BOELE-PLUC-3,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BR92M54004,BR92M54,4,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-24.0,-25.0,,
BR92M54003,BR92M54,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-17.0,-18.0,,
BR92M54002,BR92M54,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-8.0,-9.0,,
BR92M54001,BR92M54,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-3.0,-4.0,,
BR97L104001,BR97L104,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BR97L105001,BR97L105,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BR97L106001,BR97L106,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-1002,BRAKE-1,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-1003,BRAKE-1,3,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-2001,BRAKE-2,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-2002,BRAKE-2,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-3001,BRAKE-3,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-3002,BRAKE-3,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-4001,BRAKE-4,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BRAKE-4002,BRAKE-4,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BU-RUW1-OUD001,BU-RUW1-OUD,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BU-RUW2-OUD001,BU-RUW2-OUD,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
BUWP001002,BUWP001,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.95,-70.1,-71.1,,
BUWP001001,BUWP001,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.95,-30.0,-31.0,,
BUWP008002,BUWP008,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,4.6,-130.0,-134.0,,
BUWP008001,BUWP008,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,4.6,-105.0,-119.0,,
BUWP009000,BUWP009,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
CORLE-CB02001,CORLE-CB02,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
CORLE-CB21001,CORLE-CB21,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
CORLE-CB45001,CORLE-CB45,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
COWP018000,COWP018,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
DO-RUW-TOR001,DO-RUW-TOR,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
DO-RUW-ZON001,DO-RUW-ZON,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
DRWP501001,DRWP501,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,6.6,-47.0,-57.0,,
DRWP502001,DRWP502,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-41.0,-61.0,,
DRWP503001,DRWP503,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,7.02,-47.5,-57.5,,
DRWP504001,DRWP504,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,6.63,-45.0,-53.0,,
DRWP505001,DRWP505,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,6.11,-46.5,-54.5,,
DRWP506001,DRWP506,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,7.34,-46.0,-54.0,,
DRWP507001,DRWP507,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,7.28,-44.5,-50.5,,
DRWP510001,DRWP510,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-18.0,-26.0,,
DRWP511001,DRWP511,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-16.0,-24.0,,
DRWP512001,DRWP512,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-14.0,-22.0,,
DRWP513001,DRWP513,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-17.0,-25.0,,
DUIKER001,DUIKER,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,-0.03,-3.03,-4.03,,
EIBERG-1001,EIBERG-1,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
EIBERG-1002,EIBERG-1,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
EIBERG-2001,EIBERG-2,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
EIBERG-2002,EIBERG-2,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
EIBERG-3002,EIBERG-3,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
EIBERG-3001,EIBERG-3,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
EW97L80001,EW97L80,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-3.8,-4.8,,
GORSSEL-S1001,GORSSEL-S1,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S10001,GORSSEL-S10,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S11001,GORSSEL-S11,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S12001,GORSSEL-S12,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S13001,GORSSEL-S13,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S14001,GORSSEL-S14,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S15001,GORSSEL-S15,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S16001,GORSSEL-S16,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S17001,GORSSEL-S17,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S18001,GORSSEL-S18,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S19001,GORSSEL-S19,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S2001,GORSSEL-S2,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S20001,GORSSEL-S20,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S3001,GORSSEL-S3,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S4001,GORSSEL-S4,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
GORSSEL-S5001,GORSSEL-S5,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
LOWP028000,LOWP028,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
LOWP029000,LOWP029,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
LOWP031000,LOWP031,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
LOWP052001,LOWP052,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-45.5,-47.5,,
LVWP002000,LVWP002,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
LVWP003000,LVWP003,0,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
MEWP504001,MEWP504,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-97.0,-115.0,,
MEWP504002,MEWP504,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-95.5,-96.5,,
MIL002,MIL,2,10.999985346250469,0.9998916231561452,47.97477760366063,3.313704334062822,1.0,-21.0,-32.0,,
MIL001,MIL,1,10.999985346250469,0.9998916231561452,47.97477760366063,3.313704334062822,1.0,-1.0,-2.0,,
MOWP001001,MOWP001,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-69.91,-81.1,,
MOWP005001,MOWP005,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.14,-76.0,-77.0,,
MOWP005002,MOWP005,2,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.14,-23.0,-24.0,,
MOWP007001,MOWP007,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,1.2,-72.3,-79.3,,
NY96P33001,NY96P33,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-4.12,-5.12,,
NY96P34001,NY96P34,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,-4.64,-5.64,,
O-VELM-46B001,O-VELM-46B,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
O-VELM-V4001,O-VELM-V4,1,-1.4665420167148113e-05,-0.00010837893933057785,47.97476588287572,3.3135576333212353,0.0,,,,
